timestamp,tag,x,y,z, pressure, acceleration_0, acceleration_1, acceleration_2, magnetic_0, magnetic_1, magnetic_2, angular_vel_0, angular_vel_1, angular_vel_2, euler_angles_0, euler_angles_1, euler_angles_2, quaternion_0, quaternion_1, quaternion_2, quaternion_3, linear_acceleration_0, linear_acceleration_1, linear_acceleration_2, gravity_vector_0, gravity_vector_1, gravity_vector_2, temperature
1551532049,0x6724,-2313,7212,4836,100290750,843,475,89,-795,-150,-104,133,-31,132,305,953,-1266,11955,3842,-10331,-2008,-2,-12,-7,845,487,93,44
1551532050,0x6726,-975,4758,4808,100303250,-908,117,-371,241,241,-1406,0,1,1,3691,-1076,-2599,-3943,11422,-7297,-8318,-4,2,-9,-904,114,-361,39
1551532051,0x6734,-2118,6114,4915,100381000,-489,784,329,408,-1051,73,-192,301,156,714,-549,-1057,12372,9152,2343,-5111,58,45,8,-553,740,328,45
1551532051,0x6750,-843,7724,436,100583000,-565,84,781,75,481,-147,3,8,1,5752,-575,-98,15564,730,5065,63,11,-2,3,-575,85,789,41
1551532051,0x6735,-329,4998,5134,100401750,-139,32,982,299,504,-235,-3,-1,0,4824,-138,-33,-14252,347,-1226,-7981,8,-2,13,-147,35,968,40
1551532052,0x6737,-708,5613,4625,100385000,736,331,-564,-323,-524,521,-1,-1,-2,3348,777,-2387,1924,14301,2438,7366,1,0,-7,735,332,-557,42
1551532052,0x6e36,-2629,7600,656,100375000,445,-115,-869,-345,0,449,-3,-36,-7,3457,446,2756,271,15087,-4912,4077,-9,0,-9,459,-116,-858,41
1551532052,0x6e58,-680,5058,286,100438500,395,-214,-873,-1520,2169,1974,-2,0,0,5006,377,2649,2326,6355,-14593,3113,4,8,1,392,-223,-870,37
1551532052,0x6737,-769,5699,4819,100387750,737,334,-564,-312,-550,529,-3,-3,-1,3348,777,-2387,1924,14301,2438,7366,1,2,-6,735,332,-557,42
1551532052,0x6724,-2149,6985,5084,100291500,907,366,-58,-795,-72,-3,54,-26,-10,59,1070,-1597,11185,4274,-11177,-361,5,-12,7,902,378,-65,44
1551532052,0x6726,-904,4515,4673,100302500,-909,116,-374,236,206,-1392,0,1,3,3691,-1076,-2599,-3943,11422,-7297,-8318,-3,1,-14,-904,114,-361,39
1551532053,0x6734,-2167,6038,4761,100376250,-433,764,421,328,-1072,121,-3,-31,-121,639,-465,-981,12970,8624,1895,-4719,43,12,10,-476,751,411,45
1551532053,0x6750,-997,7908,261,100578000,-565,83,787,68,488,-139,-2,1,1,5752,-575,-98,15564,730,5065,63,11,-1,-8,-575,85,789,41
1551532054,0x6735,-221,4548,202,100405500,-142,31,968,299,497,-249,2,-1,0,4824,-138,-33,-14252,347,-1226,-7981,5,-4,0,-147,35,968,40
1551532054,0x6737,-799,5801,4799,100387250,736,332,-571,-323,-550,529,-3,0,0,3348,777,-2387,1924,14301,2438,7366,1,0,-14,735,332,-557,42
1551532054,0x6e36,-2879,7540,310,100374750,418,-132,-872,-350,12,460,25,-23,-64,3730,416,2749,696,14242,-7124,3791,-12,-7,0,430,-124,-872,41
1551532055,0x6e58,-652,4919,250,100441000,395,-214,-871,-1520,2185,1974,0,2,0,5006,377,2649,2326,6355,-14593,3113,1,9,-5,392,-223,-870,37
1551532055,0x6737,-661,5521,925,100384750,737,335,-564,-316,-512,521,1,0,0,3348,777,-2387,1924,14301,2438,7366,1,3,-7,735,332,-557,42
1551532055,0x6724,-1605,6788,-854,100293000,900,374,-71,-812,-91,-36,-118,103,-68,93,1041,-1577,11201,4415,-11106,-566,10,-33,-8,889,407,-63,44
1551532055,0x6726,-986,4699,4708,100303500,-907,117,-372,248,212,-1385,1,-1,1,3691,-1076,-2599,-3943,11422,-7297,-8318,-5,1,-8,-904,114,-361,39
1551532056,0x6734,0,0,0,100377500,-482,693,447,328,-976,51,1,0,4,423,-488,-923,13625,7916,3138,-3206,15,-20,0,-497,714,450,45
1551532057,0x6750,-817,8042,4729,100580750,-564,85,790,68,488,-120,-1,-3,0,5752,-574,-98,15565,730,5063,63,10,-1,-12,-575,85,789,41
1551532057,0x6735,-416,5020,128,100403500,-139,32,979,299,486,-256,-2,-3,0,4824,-138,-33,-14252,347,-1226,-7981,8,-3,10,-147,35,968,40
1551532057,0x6737,-690,5567,696,100387750,735,335,-575,-312,-536,521,3,0,2,3348,777,-2387,1924,14301,2438,7366,0,1,-11,735,332,-557,42
1551532058,0x6e36,-3098,7640,233,100376000,427,-141,-874,-363,-4,460,11,3,-6,3824,417,2734,785,13849,-7838,3822,-1,0,-8,431,-139,-869,41
1551532058,0x6e58,-700,4945,317,100436250,394,-214,-872,-1526,2163,1980,-1,0,0,5006,377,2649,2326,6355,-14593,3113,2,9,-1,392,-223,-870,37
1551532058,0x6737,-811,5620,431,100389500,735,332,-565,-329,-561,508,0,2,1,3348,777,-2387,1924,14301,2438,7366,0,0,-9,735,332,-557,42
1551532058,0x6724,-2635,6993,5038,100290250,931,182,-31,-801,-11,-70,695,97,-39,5671,1140,-1554,11338,4300,-11004,548,-33,-32,-10,928,312,-39,44
1551532058,0x6726,-1042,4702,4654,100302250,-905,115,-371,236,236,-1392,0,0,-2,3691,-1076,-2599,-3943,11422,-7297,-8318,-3,0,-13,-904,114,-361,39
1551532059,0x6734,-2384,5795,99,100376250,-427,713,477,268,-1017,92,4,6,1,397,-420,-912,13799,7885,2574,-3040,7,-23,0,-434,737,478,45
1551532059,0x6750,-828,7957,4772,100578500,-563,82,786,75,494,-120,0,2,0,5752,-575,-98,15564,730,5064,63,12,-2,-2,-575,85,789,41
1551532059,0x6735,-301,5235,5201,100399750,-140,33,976,305,475,-268,-2,1,-1,4824,-138,-33,-14252,347,-1226,-7981,7,-1,8,-147,35,968,40
1551532060,0x6737,-750,5738,4785,100389500,736,333,-565,-323,-550,521,1,2,2,3348,777,-2387,1924,14301,2438,7366,2,0,-9,735,332,-557,42
1551532061,0x6e58,-697,5068,267,100441750,394,-213,-870,-1532,2163,1993,-1,-1,0,5006,377,2649,2326,6355,-14593,3113,3,11,0,392,-223,-870,37
1551532061,0x6737,-823,5675,394,100385000,736,331,-564,-316,-542,536,1,1,0,3348,777,-2387,1924,14301,2438,7366,1,0,-7,735,332,-557,42
1551532061,0x6724,-2346,6800,5282,100292000,929,257,-139,-817,6,40,23,-13,-10,5707,1143,-1916,10626,3824,-11866,304,0,-12,15,929,270,-154,44
1551532061,0x6726,-1351,4940,-99,100301750,-910,116,-381,236,224,-1412,2,-1,-2,3691,-1076,-2599,-3943,11422,-7297,-8318,-6,2,-19,-904,114,-361,39
1551532062,0x6734,-2539,5594,1140,100377000,-462,707,457,273,-993,49,0,-14,2,396,-447,-924,13726,7930,2839,-3016,-2,-25,-4,-459,732,462,45
1551532062,0x6750,-766,7773,4587,100579250,-565,83,783,80,481,-132,2,-4,-2,5752,-574,-98,15565,730,5062,63,9,-2,-6,-575,85,789,41
1551532063,0x6735,-275,5292,5242,100400250,-140,32,983,305,491,-243,-1,-2,0,4824,-138,-33,-14252,347,-1226,-7981,6,-2,7,-147,35,968,40
1551532063,0x6737,-800,5633,453,100388500,736,333,-563,-323,-550,515,2,2,1,3348,777,-2387,1924,14301,2438,7366,1,1,-5,735,332,-557,42
1551532064,0x6e58,-648,5112,4949,100440500,394,-215,-872,-1526,2192,1993,-2,-1,0,5006,377,2649,2326,6355,-14593,3113,2,8,-2,392,-223,-870,37
1551532064,0x6737,-809,5675,398,100388750,735,333,-566,-323,-544,529,1,1,-1,3348,777,-2387,1924,14301,2438,7366,0,1,-9,735,332,-557,42
1551532064,0x6724,-2621,6600,-389,100291750,945,242,-159,-817,24,19,71,26,14,5615,1157,-1940,10602,4208,-11731,845,13,-8,-2,934,253,-154,44
1551532065,0x6726,-1019,4684,4622,100305250,-907,116,-374,236,206,-1404,3,0,0,3691,-1076,-2599,-3943,11422,-7297,-8318,-3,1,-9,-904,114,-361,39
1551532066,0x6734,-2101,6051,4974,100380000,-454,720,462,286,-1000,56,0,-6,-5,383,-440,-929,13733,7958,2826,-2919,0,-18,-254,-453,738,459,45
1551532066,0x6750,-670,7899,4603,100585000,-564,82,788,80,500,-139,1,2,-1,5752,-574,-98,15565,730,5062,63,10,-2,-1,-575,85,789,41
1551532066,0x6735,-407,5023,136,100400500,-139,32,977,305,486,-256,2,-1,1,4824,-138,-33,-14252,347,-1226,-7981,8,-2,8,-147,35,968,40
1551532067,0x6737,-794,5587,352,100387500,737,334,-573,-312,-555,529,-1,2,1,3348,777,-2387,1924,14301,2438,7366,2,2,-15,735,332,-557,42
1551532067,0x6e36,-2641,7673,642,100375500,369,-143,-882,-339,108,515,85,-57,-367,4155,332,2749,1049,12341,-10303,2981,30,-10,29,347,-129,-907,41
1551532067,0x6e58,-663,5024,283,100445750,395,-215,-872,-1513,2174,1995,1,2,0,5006,377,2649,2326,6355,-14593,3113,2,10,-1,392,-223,-870,37
1551532067,0x6737,-748,5739,4827,100385500,735,336,-573,-316,-531,521,1,-2,-1,3348,777,-2387,1924,14301,2438,7366,0,2,-13,735,332,-557,42
1551532067,0x6724,-2272,7292,4645,100291250,967,178,-17,-796,-28,-91,-92,-127,-28,5412,1229,-1612,11134,4769,-10825,2135,10,-30,20,954,219,-41,44
1551532067,0x6726,-1029,4680,4720,100303000,-907,116,-370,236,217,-1398,-1,-2,0,3691,-1076,-2599,-3943,11422,-7297,-8318,-2,2,-9,-904,114,-361,39
1551532068,0x6734,-2182,6016,4870,100376250,-448,707,469,272,-968,64,16,-4,5,371,-437,-917,13804,7855,2850,-2837,1,-26,-1,-450,733,470,45
1551532068,0x6750,-836,7716,442,100577000,-563,84,787,68,500,-132,0,2,-1,5752,-574,-98,15565,730,5062,63,10,0,-8,-575,85,789,41
1551532069,0x6735,-404,5002,151,100400000,-140,31,970,305,497,-248,0,0,0,4824,-138,-33,-14252,347,-1226,-7981,9,-3,3,-147,35,968,40
1551532069,0x6737,-709,5509,306,100388250,735,334,-573,-316,-544,529,0,-1,-1,3348,777,-2387,1924,14301,2438,7366,0,2,-14,735,332,-557,42
1551532069,0x6e36,-2968,7447,4931,100374750,387,-147,-885,-380,88,473,-6,5,23,4283,380,2731,1453,11526,-11073,3296,-8,-2,0,395,-144,-885,41
1551532069,0x6e58,-696,4992,328,100444000,394,-213,-870,-1526,2185,1974,3,-1,0,5006,377,2649,2326,6355,-14593,3113,2,10,0,392,-223,-870,37
1551532070,0x6737,-762,5611,4544,100386750,734,334,-567,-312,-544,508,-1,-2,-2,3348,777,-2387,1924,14301,2438,7366,0,2,-10,735,332,-557,42
1551532070,0x6724,-2437,6798,2575,100292500,941,241,17,-787,-51,-152,-24,-69,-6,5311,1210,-1398,11304,5473,-10137,2819,-8,-1,6,949,243,11,44
1551532070,0x6726,-894,4972,567,100305000,-906,116,-371,236,224,-1404,1,-1,0,3691,-1076,-2599,-3943,11422,-7297,-8318,-4,2,-11,-904,114,-361,39
1551532071,0x6734,-2124,6021,5045,100376250,-449,711,463,272,-974,51,-15,-8,-5,362,-438,-907,13852,7775,2904,-2771,0,-20,-12,-451,728,477,45
1551532071,0x6750,-864,7753,475,100583250,-564,84,785,75,492,-132,1,-2,-1,5752,-574,-98,15565,730,5063,63,10,0,-8,-575,85,789,41
1551532071,0x6735,-410,5061,177,100399000,-141,31,971,292,504,-262,-1,-3,0,4824,-138,-33,-14252,347,-1226,-7981,6,-4,2,-147,35,968,40
1551532072,0x6737,-715,5710,4840,100387750,735,333,-566,-316,-531,508,0,-1,1,3348,777,-2387,1924,14301,2438,7366,-1,2,-9,735,332,-557,42
1551532072,0x6e36,-2826,7435,4739,100374750,364,-173,-899,-364,134,505,3,-41,-9,4553,352,2722,1674,9803,-12677,2971,-4,-16,-7,367,-155,-895,41
1551532072,0x6e58,-637,5049,4948,100439000,393,-213,-876,-1526,2163,2001,-3,-3,0,5006,377,2649,2326,6355,-14593,3113,2,10,-2,392,-223,-870,37
1551532072,0x6737,-653,5579,4536,100383500,735,335,-575,-312,-536,529,-2,-2,0,3348,777,-2387,1924,14301,2438,7366,0,2,-16,735,332,-557,42
1551532072,0x6724,-2260,5915,2587,100291500,956,204,-6,-804,-33,-99,5,6,-32,5287,1226,-1548,11049,5516,-10366,2911,2,-20,19,954,224,-26,44
1551532073,0x6726,-1007,4671,4627,100303250,-906,114,-367,248,200,-1412,1,1,-1,3691,-1076,-2599,-3943,11422,-7297,-8318,-4,0,-6,-904,114,-361,39
1551532074,0x6734,-2119,6036,4953,100376250,-457,705,466,112,-3104,2291,2,0,3,373,-446,-913,13804,7820,2938,-2848,1,-21,-4,-459,727,470,45
1551532074,0x6750,-795,7786,4607,100581500,-564,84,777,62,492,-124,1,-1,1,5752,-574,-98,15565,730,5063,63,10,-1,-12,-575,85,789,41
1551532074,0x6735,-398,5043,91,100401500,-138,31,983,310,491,-235,-1,1,0,4824,-138,-33,-14252,347,-1226,-7981,9,-3,14,-147,35,968,40
1551532074,0x6737,-623,5603,4554,100387250,736,333,-565,-323,-544,521,-4,1,0,3348,777,-2387,1924,14301,2438,7366,1,1,-8,735,332,-557,42
1551532075,0x6e58,-666,4943,294,100440250,394,-213,-871,-1520,2174,1987,-3,0,1,5006,377,2652,2337,6361,-14593,3092,1,7,0,392,-221,-870,37
1551532075,0x6737,-720,5761,4832,100384000,737,336,-563,-312,-568,529,1,1,1,3348,777,-2387,1924,14301,2438,7366,1,3,-5,735,332,-557,42
1551532075,0x6724,-2479,6919,4925,100291000,987,119,-43,-792,14,-64,-26,52,-78,5269,1286,-1702,10906,4927,-10783,2990,21,-37,2,966,157,-46,44
1551532075,0x6726,-930,4915,620,100301000,-905,117,-377,236,217,-1419,2,2,-2,3691,-1076,-2599,-3943,11422,-7297,-8318,0,2,-15,-904,114,-361,39
1551532076,0x6750,-842,7692,562,100583250,-564,84,790,75,481,-124,3,-5,0,5752,-574,-98,15565,730,5064,63,11,0,2,-575,85,789,41
1551532077,0x6735,-406,5137,5104,100404500,-138,31,981,305,510,-256,0,0,-1,4824,-138,-33,-14252,347,-1226,-7981,7,-4,9,-147,35,968,40
1551532077,0x6737,-631,5328,841,100386750,736,332,-573,-312,-531,521,0,-2,1,3348,777,-2387,1924,14301,2438,7366,0,0,-15,735,332,-557,42
1551532077,0x6e36,-2455,7538,4854,100374250,137,-224,-955,-153,361,548,-76,130,415,274,272,2741,2585,-2414,-15977,817,-149,-83,-28,287,-140,-926,41
1551532077,0x6e58,-675,4962,293,100439000,393,-213,-871,-1526,2180,1993,-2,2,0,5006,377,2652,2337,6361,-14593,3092,1,6,3,392,-221,-870,37
1551532078,0x6737,-698,5509,316,100389000,736,334,-564,-329,-536,521,0,-1,-1,3348,777,-2387,1924,14301,2438,7366,1,2,-7,735,332,-557,42
1551532078,0x6724,-2220,7038,4662,100290250,938,153,-124,-806,38,-1,-531,-317,-149,5312,1267,-2093,10533,4628,-11367,2620,-24,15,-4,963,138,-119,44
1551532078,0x6726,-1000,4710,4684,100302750,-906,116,-373,236,212,-1379,-1,0,0,3691,-1076,-2599,-3943,11422,-7297,-8318,-1,1,-11,-904,114,-361,39
1551532079,0x6734,-2174,5984,642,100374750,-309,978,52,771,-1592,969,240,-341,-78,677,-286,-1405,10994,11357,-642,-4261,11,42,16,-302,932,35,45
1551532079,0x6750,-900,7831,660,100588000,-563,85,789,62,494,-120,0,-5,0,5752,-574,-98,15565,730,5064,63,12,0,0,-575,85,789,41
1551532079,0x6735,-386,5126,5129,100400250,-140,33,969,299,497,-256,-2,1,2,4824,-138,-33,-14252,347,-1226,-7981,7,-1,0,-147,35,968,40
1551532080,0x6737,-622,5513,4890,100384000,734,334,-575,-323,-536,544,-1,-3,0,3348,777,-2387,1924,14301,2438,7366,1,3,-14,735,332,-557,42
1551532080,0x6e36,-2527,7246,276,100377000,397,-125,-896,-315,321,430,89,-40,-143,5493,378,2730,3149,2314,-15817,1726,4,21,-9,393,-146,-886,41
1551532080,0x6e58,-673,4956,318,100441500,392,-212,-872,-1520,2163,1980,2,-1,1,5006,377,2652,2337,6361,-14593,3092,0,8,-1,392,-221,-870,37
1551532080,0x6737,-623,5633,4927,100388750,736,332,-567,-299,-544,536,-2,-2,0,3348,777,-2387,1924,14301,2438,7366,1,0,-10,735,332,-557,42
1551532080,0x6724,-2327,7254,168,100291000,948,106,-251,-785,54,131,-34,-70,139,8,1180,-2262,10245,2219,-12591,-49,-8,-70,-50,941,170,-213,44
1551532081,0x6726,-812,5128,473,100300000,-909,115,-371,230,217,-1393,0,-6,1,3691,-1076,-2599,-3943,11422,-7297,-8318,-5,1,-9,-904,114,-361,39
1551532082,0x6734,-2258,6005,610,100375750,-293,879,-35,956,-1254,953,-190,-97,292,732,-296,-1483,10451,11795,-907,-4390,21,-55,-7,-309,929,-41,45
1551532082,0x6750,-491,7413,5013,100581750,-565,83,788,75,494,-120,1,3,0,5752,-574,-98,15565,730,5064,63,10,-2,0,-575,85,789,41
1551532082,0x6735,-307,5138,5232,100401500,-140,34,984,299,486,-256,-1,1,-1,4824,-138,-33,-14252,347,-1226,-7981,7,-2,11,-147,35,968,40
1551532082,0x6737,-619,5305,296,100384750,738,335,-574,-299,-544,529,0,0,0,3348,777,-2387,1924,14301,2438,7366,2,3,-17,735,332,-557,42
1551532083,0x6e36,-2379,7260,4867,100372500,393,151,-809,-643,78,408,-266,-282,960,4831,493,-2813,4069,7656,-13803,1654,-109,90,29,502,60,-839,41
1551532083,0x6e58,-638,5028,4925,100437250,394,-214,-874,-1526,2174,2001,3,2,-1,5006,377,2652,2337,6361,-14593,3092,3,6,-2,392,-221,-870,37
1551532083,0x6737,-632,5336,332,100387500,735,331,-572,-305,-550,515,3,2,1,3348,777,-2387,1924,14301,2438,7366,1,1,-12,735,332,-557,42
1551532083,0x6724,-2436,6982,653,100290000,619,103,13,-772,-280,324,-212,115,-211,2234,1199,-1561,3927,-9643,-6768,-10687,-327,-148,46,947,251,-33,44
1551532083,0x6726,-975,4714,4742,100303750,-907,117,-384,248,217,-1392,-3,6,0,3691,-1076,-2599,-3943,11422,-7297,-8318,-2,2,-22,-904,114,-361,39
1551532084,0x6734,-2264,6058,4736,100378000,-309,906,-32,876,-1259,940,47,111,-17,665,-277,-1470,10655,11748,-708,-4048,-16,-29,-1,-292,935,-31,46
1551532084,0x6750,-800,7722,4650,100583000,-564,84,778,68,500,-124,1,6,-1,5752,-574,-98,15565,730,5064,63,11,-1,-10,-575,85,789,41
1551532085,0x6735,-314,5029,5073,100403250,-141,31,978,305,504,-262,-1,-1,1,4824,-138,-33,-14252,347,-1226,-7981,6,-4,9,-147,35,968,40
1551532085,0x6737,-688,5335,341,100383250,735,335,-576,-312,-531,536,0,-3,2,3348,777,-2387,1924,14301,2438,7366,0,3,-19,735,332,-557,42
1551532085,0x6e36,-2060,7312,4621,100364750,425,12,-817,-363,156,446,42,-155,225,4951,442,-2855,3629,6787,-14387,1487,-29,-11,50,455,23,-868,41
1551532085,0x6e58,-626,5018,4921,100438750,395,-213,-878,-1526,2163,1988,1,-8,1,5006,377,2652,2337,6361,-14593,3092,2,7,-7,392,-221,-870,37
1551532086,0x6737,-726,5334,320,100385000,733,335,-572,-336,-561,521,-1,-2,0,3348,777,-2387,1924,14301,2438,7366,-1,3,-14,735,332,-557,42
1551532086,0x6724,-2597,6948,571,100288250,995,123,268,-772,-318,60,-953,-346,393,2373,1093,-1021,3405,-8641,-6144,-12018,84,-200,109,911,324,159,44
1551532086,0x6726,-967,4786,4660,100303500,-907,117,-376,241,224,-1406,0,1,1,3691,-1076,-2599,-3943,11422,-7297,-8318,-3,2,-10,-904,114,-361,39
1551532087,0x6734,-2024,6288,5123,100373250,-240,895,-7,686,-1244,910,109,242,-277,569,-243,-1433,11069,11532,-526,-3554,13,-53,-13,-256,946,6,46
1551532087,0x6750,-852,7795,2575,100585250,-564,80,793,68,488,-139,-1,0,1,5752,-575,-98,15564,730,5064,63,12,-2,3,-575,85,789,41
1551532087,0x6735,-359,5091,5114,100401250,-138,31,969,310,510,-268,0,-3,-1,4824,-138,-33,-14252,347,-1226,-7981,9,-3,0,-147,35,968,40
1551532088,0x6737,-531,5183,587,100388250,738,332,-567,-305,-536,536,0,1,2,3348,777,-2387,1924,14301,2438,7366,2,0,-10,735,332,-557,42
1551532088,0x6e36,-1951,6832,336,100375750,413,3,-821,-425,200,384,-429,87,636,4822,433,2798,3023,7786,-13878,2463,-32,81,47,446,-77,-869,41
1551532088,0x6e58,-660,5075,4933,100438250,397,-214,-872,-1526,2163,1980,0,3,-1,5006,377,2652,2337,6361,-14593,3092,2,7,0,392,-221,-870,37
1551532088,0x6737,-768,5581,365,100389000,739,336,-575,-312,-561,515,4,0,0,3348,777,-2387,1924,14301,2438,7366,4,3,-7,735,332,-557,42
1551532089,0x6724,0,0,0,100291000,636,387,-84,-752,-339,188,160,154,1013,2066,1155,-1436,4973,-8438,-7929,-10470,-297,87,-85,933,299,1,44
1551532089,0x6726,-1036,4748,4706,100305000,-909,116,-376,248,212,-1392,0,2,0,3691,-1076,-2599,-3943,11422,-7297,-8318,-3,2,-18,-904,114,-361,39
1551532090,0x6734,-2093,6216,4985,100376000,-284,924,68,609,-1211,820,73,21,40,575,-229,-1400,11250,11315,-716,-3650,-45,-39,28,-242,949,41,46
1551532090,0x6750,-714,7906,4671,100582250,-563,83,790,68,512,-139,1,4,2,5752,-575,-98,15564,730,5064,63,12,-1,0,-575,85,789,41
1551532090,0x6735,-433,4989,193,100403750,-138,31,980,305,486,-262,1,4,-1,4824,-138,-33,-14252,347,-1226,-7981,9,-3,11,-147,35,968,40
1551532091,0x6737,-885,5580,426,100388750,735,335,-577,-305,-550,529,0,3,0,3348,777,-2387,1924,14301,2438,7366,2,3,-12,735,332,-557,42
1551532091,0x6e36,-2206,7468,4673,100376250,426,-124,-882,-380,316,404,-402,-347,301,5479,436,2825,3750,2429,-15729,1029,-54,-99,-7,449,-51,-870,41
1551532091,0x6e58,-675,5085,4891,100440000,393,-213,-882,-1532,2174,1961,2,-3,0,5006,377,2652,2337,6361,-14593,3092,0,7,-11,392,-221,-870,37
1551532091,0x6737,-795,5842,4797,100389750,739,333,-568,-312,-524,529,3,1,0,3348,777,-2387,1924,14301,2438,7366,3,1,-11,735,332,-557,42
1551532092,0x6726,-1254,4592,1116,100302500,-907,116,-377,230,212,-1404,-2,-1,-2,3691,-1076,-2599,-3943,11422,-7297,-8318,-2,2,-16,-904,114,-361,39
1551532093,0x6734,-2309,5980,618,100375750,-226,925,-59,590,-1123,870,-99,101,15,512,-204,-1485,10866,11841,-662,-3118,-9,-29,-12,-217,955,-46,46
1551532093,0x6750,-796,7627,413,100580750,-563,84,781,80,492,-132,0,3,0,5752,-575,-98,15564,730,5064,63,12,-1,-8,-575,85,789,41
1551532094,0x6735,-430,5068,195,100406250,-141,32,969,310,504,-249,1,0,0,4824,-138,-33,-14252,347,-1226,-7981,6,-3,0,-147,35,968,40
1551532094,0x6737,-792,5610,368,100392000,733,334,-565,-312,-536,544,3,4,0,3348,777,-2387,1924,14301,2438,7366,6,3,-18,735,332,-557,42
1551532094,0x6e36,-2379,7531,4933,100379750,565,451,-642,-283,-395,548,-220,264,72,2674,562,-2332,739,-10595,-10616,-6553,1,0,20,564,451,-662,41
1551532094,0x6e58,-268,4536,2169,100440250,395,-215,-870,-1526,2169,1988,-2,-2,-1,5006,377,2652,2337,6361,-14593,3092,3,6,-1,392,-221,-870,37
1551532095,0x6737,-828,5730,397,100391000,734,334,-574,-312,-536,515,2,-1,-1,3348,777,-2387,1924,14301,2438,7366,0,2,-16,735,332,-557,42
1551532095,0x6726,-1003,4739,4807,100306750,-907,117,-373,241,200,-1379,-1,1,0,3691,-1076,-2599,-3943,11422,-7297,-8318,-2,2,-11,-904,114,-361,39
1551532096,0x6734,-2108,6215,5197,100378500,-256,938,-44,584,-1084,859,-3,1,-1,528,-236,-1478,10876,11815,-359,-3228,-10,-7,2,-250,947,-40,46
1551532097,0x6750,-781,7701,484,100586250,-561,85,780,75,492,-124,0,-1,1,5752,-575,-98,15564,730,5064,63,13,-2,-6,-575,85,789,41
1551532097,0x6735,-949,4621,1180,100409250,-139,32,978,310,497,-268,-3,-1,0,4824,-138,-33,-14252,347,-1226,-7981,7,-2,0,-147,35,968,40
1551532097,0x6737,-649,5481,869,100388000,735,334,-568,-305,-536,508,-1,3,2,3348,777,-2387,1924,14301,2438,7366,0,2,-11,735,332,-557,42
1551532097,0x6e36,-2204,7386,5045,100382750,-75,-67,-1118,9,340,665,-524,108,-682,5454,-155,2770,-1531,2706,-16070,724,90,47,-158,-165,-115,-959,41
1551532098,0x6e58,-663,5165,4977,100444500,395,-213,-881,-1520,2180,1980,2,-1,0,5006,377,2652,2338,6361,-14593,3092,2,7,-10,392,-221,-870,37
1551532098,0x6737,-802,5613,413,100388500,735,334,-563,-305,-555,508,-2,3,1,3348,777,-2387,1924,14301,2438,7366,0,2,-5,735,332,-557,42
1551532098,0x6724,-1885,6270,54,100290250,994,172,-47,-691,-46,-416,-418,100,-101,4351,1311,-1538,-8269,-9196,7187,-7990,23,36,-32,971,135,-14,44
1551532098,0x6726,-897,4982,4741,100304500,-907,114,-372,241,230,-1406,3,-2,1,3691,-1076,-2599,-3943,11422,-7297,-8318,-3,0,-10,-904,114,-361,39
1551532099,0x6734,-2386,5771,4851,100372000,-237,947,-41,523,-1092,822,-15,19,19,411,-205,-1482,11039,11842,5,-2519,-19,-7,2,-218,955,-44,46
1551532099,0x6750,-815,7819,509,100579000,-562,85,783,68,492,-124,1,6,0,5752,-575,-98,15564,730,5064,63,13,0,-6,-575,85,789,41
1551532099,0x6735,-433,5075,130,100403750,-138,30,980,305,510,-243,-2,1,1,4824,-138,-33,-14252,347,-1226,-7981,9,-4,11,-147,35,968,40
1551532100,0x6737,-802,5601,431,100388500,737,333,-569,-312,-536,521,1,3,2,3348,777,-2387,1924,14301,2438,7366,1,2,-10,735,332,-557,42
1551532100,0x6e36,-2326,6217,-91,100375000,461,-64,-1068,-596,160,540,-206,-166,1,4680,410,2838,2839,8867,-13283,2307,-18,-25,-128,424,-39,-882,41
1551532100,0x6e58,-669,4971,285,100440750,395,-215,-880,-1526,2174,1980,1,-6,1,5006,377,2652,2338,6361,-14593,3092,1,6,-3,392,-221,-870,37
1551532101,0x6737,-810,5585,396,100386500,736,332,-565,-316,-555,536,3,1,1,3348,777,-2387,1924,14301,2438,7366,2,2,-19,735,332,-557,42
1551532101,0x6724,-2715,6192,291,100289000,862,419,-150,-652,-387,-435,746,351,11,4544,1006,-1566,-8842,-10808,5082,-6900,-10,-22,-88,873,442,-61,44
1551532101,0x6726,-1035,4638,575,100301000,-906,116,-372,241,217,-1398,3,2,0,3691,-1076,-2599,-3943,11422,-7297,-8318,-1,1,-11,-904,114,-361,39
1551532102,0x6734,-2391,5818,4840,100371750,-316,923,-41,619,-1016,764,17,19,-2,590,-299,-1484,10732,11851,62,-3580,-2,-4,3,-314,927,-45,46
1551532102,0x6750,-643,7948,4707,100586000,-564,84,791,75,512,-139,0,-4,1,5752,-575,-98,15564,730,5064,63,11,-1,1,-575,85,789,41
1551532102,0x6735,-465,5125,30,100403250,-139,31,970,292,515,-248,0,0,1,4824,-138,-33,-14252,347,-1226,-7981,8,-5,7,-147,35,968,40
1551532103,0x6737,-496,5774,147,100388250,736,335,-564,-323,-568,544,0,-4,0,3348,777,-2387,1924,14301,2438,7366,0,3,-10,735,332,-557,42
1551532103,0x6e36,-2228,7213,4648,100375000,392,-172,-923,-476,273,515,-337,-128,-88,5117,393,2811,3080,5493,-15025,1735,-15,-105,-34,407,-66,-889,41
1551532103,0x6e58,-664,5015,272,100441000,395,-216,-871,-1532,2169,1980,-1,2,-2,5006,377,2652,2338,6361,-14593,3092,2,6,-3,392,-221,-870,37
